paperId	phenotypeId	phenotypeName	title	clean_abstract
22093323	HP:0200122	Atypical or prolonged hepatitis	Autoimmune hepatitis from the paediatric perspective.	autoimmune hepatitis aih important entity within broad spectrum autoimmune hepatobiliary disease comprised aih primary biliary cirrhosis pbc primary sclerosing cholangitis psc since 1960s aih investigated extensive clinical research aimed effective therapeutic intervention one first liver diseases treatment demonstrated prolong survival aih occurs children well adults clinical manifestations children may differ classic adult aih differences elucidated certain aspects aih hepatobiliary disease general two major patterns aih type 1 antismooth muscle antibodies type 2 antiliverkidney microsomal antibodies second type aih first identified children common younger patients aih often presents acute disease children also adults nomenclature dropped allusion chronicity children sclerosing cholangitis present clinical disease closely resembling aih aihlike psc termed autoimmune sclerosing cholangitis asc also found adults children aih may identifiable monogenic disorders immune regulation autoimmune polyendocrinopathycandidiasisectodermal dystrophy apeced like adults aih children aih usually respond favourably immunosuppressive treatment corticosteroids ± azathioprine true cures seem rare although many children achieve stable remission nonetheless children aih may develop cirrhosis require liver transplantation early diagnosis improved treatment strategies may improve outlook children aih
17508255	HP:0006557	Polycystic liver disease	Inferior vena cava stenting: a safe and effective treatment for intractable ascites in patients with polycystic liver disease.	performed retrospective study seven patients polycystic liver disease underwent stenting inferior vena cava intractable ascites patients symptomatic ascites inferior vena cava stenosis demonstrable venography mean pressure gradient across inferior vena cava stenosis stenting 145 mm hg range 625 mm hg significantly decreased mean pressure gradient 28 mm hg range 06 mm hg p 0008 stenting two patients also stenting hepatic venous stenoses unsuccessful inferior vena cava stenting mean followup 122 months range 05391 months five seven patients maintained clinical improvement defined decreased symptoms diuretic requirements frequency paracentesis four patients required intervention patient lost followup patients clinical improvement overall larger mean pressure gradient stenting 192 vs 98 mm hg larger delta pressure gradient 158 vs 78 mm hg compared stenting unsuccessful results suggest inferior vena cava stenting safe effective considered firstline intervention treatment medically intractable ascites select patients polycystic liver disease
24972455	HP:0030795	Reduced C-peptide level	Citrulline stimulates muscle protein synthesis in the post-absorptive state in healthy people fed a low-protein diet - A pilot study.	background aims amino acid aa availability critical maintain protein homeostasis reduced protein intake causes decline protein synthesis citrulline amino acid metabolite reported stimulate muscle protein synthesis malnourished rats methods determine whether citrulline stimulates muscle protein synthesis healthy adults lowprotein diet studied 8 healthy participants twice crossover study design following 3days lowprotein intake either citrulline nonessential aa mixture neaa given orally small boluses course 8 h ring13c6 phenylalanine 15n tyrosine administered tracers assess protein metabolism fractional synthesis rates fsr muscle proteins measured using phenylalanine enrichment muscle tissue fluid precursor pool results fsr mixed muscle protein higher administration citrulline neaa neaa 0049 ± 0005 citrulline 0060 ± 0006 p 003 muscle mitochondrial protein fsr wholebody protein turnover different studies citrulline administration increased arginine ornithine plasma concentrations without effect glucose insulin cpeptide igf1 levels citrulline administration promote mitochondria protein synthesis transcripts citrate synthesis conclusions citrulline ingestion enhances mixed muscle protein synthesis healthy participants 3day lowprotein intake anabolic action citrulline appears independent insulin action may offer potential clinical application conditions involving low amino acid intake
31000854	HP:0004923	Hyperphenylalaninemia	Retrospective Study of Patients with Hyperphenylalaninemia- Experience from a Tertiary Care Center in Pakistan.	objective assess clinical biochemical features well outcome hyperphenylalaninemia patients methods descriptive retrospective study conducted aga khan university hospital karachi comprised data january 2013 february 2017 plasma amino acid analysed biochemical genetic laboratory patients phenylalanine levels 120 umoll medical charts patients registered metabolic clinics reviewed outside referrals contacted telephone collect data prestructured questionnaire data analysed using spss 21 results 18 patients 1372 males overall median age 606 days interquartile range 761 median phenylalanine levels 1280 interquartile range 935 umoll phenylalanine hydroxylase deficiency present 528 patients 3166 defects metabolism regeneration tetrahydrobiopterin common clinical features intellectual deficit seizures 1478 followed lighter hair colour 10555 hypotonia 1161 high treatment cost leading reason cessation therapy 739 followed refusal patients family 528 conclusions hyperphenylalaninemia cases diagnosed late intellectual disability already developed
15765517	HP:0011372	Aplasia of the inner ear	Identification of cis-element regulating expression of the mouse Fgf10 gene during inner ear development.	fibroblast growth factor fgf signaling crucial induction growth ear sensory organ involves intimate tissue interactions report abnormality fgf10 null ear identification cisregulatory element directing otic expression fgf10 fgf10 null inner ears found initial development semicircular vestibular cochlear divisions roughly normal abnormalities semicircular canalcristae vestibular development mutant semicircular disks remain without canal formation perinatal stage elucidate regulation fgf10 expression inner ear development isolated 66kb fragment 5upstream region examined transcriptional activity transgenic mice using laczreporter system comparison mouse sequences 66kb fragment corresponding sequences human chicken fgf10 identified 04kb enhancer sequence drives fgf10 expression developing inner ear enhancer sequences motifs many homeodomaincontaining proteins eg prx hox nkx addition poudomain factors eg brn3 zincfinger transcription factors eg gatabinding factors tcflef1 smadinteracting protein thus fgf10 signaling dispensable specification otic compartment identity required hollowing semicircular disk furthermore analysis putative inner ear enhancer fgf10 disclosed complicated regulation fgf10 inner ear development numerous transcription factors signaling pathways
28391440	HP:0025317	Cubitus varus	Paediatric lateral humeral condylar fracture outcomes at twelve years follow-up as compared with age and sex matched paired controls.	introduction lateral humeral condylar fractures second common elbow fractures children present longterm clinical radiographic results material methods children 16 years geographic catchment area lateral condylar fracture asked participate 32 762 patients enrolled clinical functional results compared randomly selected age sex matched normal controls 124 years range 106 160 results unsatisfactory clinical outcomes found 406 fracture cases vs 63 controls p 0003 according flynns criteria flexionextension range motion decreased 5° 13 cases 406 four controls 125 p 0013 one four n 8 25 cases showed cubitus varus 5° 157 n 5 cubitus valgus 5° compared one cubitus valgus 31 controls p 0002 conclusion majority adolescent young adult patients 594 previous paediatric lateral humeral condylar fracture recovered well showed good excellent overall outcomes according flynns criteria elbow assessment mean 124 years postinjury longterm sequelae unchanged regardless treatment
18593810	HP:0004389	Intestinal pseudo-obstruction	JC virus infects the enteric glia of patients with chronic idiopathic intestinal pseudo-obstruction.	background aims chronic idiopathic intestinal pseudoobstruction ciip characterised severe impairment intestinal propulsive motility mimics bowel obstruction jc virus jcv polyomavirus infect brain glial cells causing fatal disease may also found throughout normal gastrointestinal tract hypothesis jcv infects myenteric plexuses patients ciip tested methods 10 patients ciip 61 normal specimens 30 ascending colon 31 ileum patients uncomplicated colon cancer studied dna extracted myenteric plexuses jcv antigen tag dna viral regulatory region detected pcr sequencing immunohistochemistry performed detect jcv viral protein expression neuronal glial markers fluorescence situ hybridisation performed cellular localisation jcv infection results clinical studies demonstrated neurogenic impairment pathological analyses showed neuropathy patient ciip jcv tag dna found myenteric plexuses 810 80 patients ciip 331 97 control patients p0001 samples jcv mad1 strains seven 10 ciip specimens expressed jcv tag jcv viral protein vp1 none controls expressed either jcv infection colocalised glial fibrillary acidic protein expression marker enteric glial cells conclusion jcv infection occurs myenteric plexuses patients ciip jcv localisation enteroglial cells suggests possible pathological role virus enteric neuropathy
37668316	HP:0001686	Loss of voice	Acoustic correlates of Burmese voiced and voiceless sonorants.	voiceless sonorant consonants typologically rare segments appearing worlds languages including burmese study burmese sonorants adjacent vowels investigated attempt 1 determine acoustic correlates distinguish voiced voiceless sonorants 2 determine whether multiple realizations voiceless sonorants establish acoustic correlates distinguish order pursue questions production study carried target words analyzed demonstrating burmese voiceless sonorants spread glottis period resulting turbulent airflow 78 time findings linear mixedeffects models showed voiced voiceless sonorants significantly different terms duration sonorant f0 sonorant strength excitation measured following vowel linear discriminant analysis able predict voicing category 867 accuracy duration spread glottis period best indicator voicelessness followed cues significant linear mixedeffects models cases spread glottis period absent voiceless sonorants sonorant correlates associated voicelessness f0 strength excitation correlates associated spread glottis gesture duration harmonicstonoise ratio results implications understanding acoustics burmese sonorants understanding voiceless sonorants generally
35168382	HP:0003978	Fractured radius	Extensor Tendon Injury After Volar Locking Plating for Distal Radius Fractures: A Systematic Review.	distal radius fractures common orthopedic injuries treatment varied historically volar locking plating currently predominates although flexor tendon injury wellstudied complication operation extensor tendon injury less well studied purpose review search literature present epidemiology presentation treatment complication cochrane embase pubmed scopus databases searched terms volar radius plate plating extensor ninety final studies included analysis review incidence extensor tendon rupture varies 0 125 extensor pollicis longus commonly ruptured presentation management extensor tendon injury injury intraoperatively postoperatively summarized radiographic views described detect screw prominence minimize intraoperative risk extensor tendon injury volar locking plate distal radius fractures uncommon injury several risk factors including dorsal screw prominence fracture fragments removal hardware tendon transfers reconstruction may necessary prevent loss extensor mechanism
33516976	HP:0002355	Difficulty walking	Accuracy of different handgrip values to identify mobility limitation in older adults.	backgroundobjective mobility limitation commonly first sign impaired physical function predisposes older adults disability moreover recent epidemiological studies classified neuromuscular strength best explanator mobility limitation however existing cutoffs adequately analyzed regarding accuracy therefore aims define compare accuracy different cutoff points handgrip strength identification mobility limitation methods crosssectional study 5783 participants sabe saúde bemestar e envelhecimento health wellbeing aging elsa english longitudinal study ageing cohorts aged 60 years older handgrip strength measured using dynamometer walking speed 08 ms considered mobility limitation receiver operating characteristic curves probabilities presenting mobility limitation calculated results handgrip strength 32 kg men 21 kg women demonstrated good diagnostic accuracy mobility limitation 491 sensitivity 798 specificity men 586 sensitivity 729 specificity women fully adjusted models area curve 082 men 083 women odds presenting mobility limitation 188 95 ci 150 237 men 189 95 ci 157 227 women conclusions results study support accuracy handgrip strength clinical marker mobility limitation furthermore manual dynamometry easily incorporated clinical practice good costbenefit besides simple valid reliable effective method use scientific community outpatient practice
16579716	HP:3000055	Abnormality of inferior alveolar nerve	Unilateral severe chronic periodontitis associated with ipsilateral surgical resection of cranial nerves V, VI, and VII.	background central peripheral nervous systems participate several local physiological pathological processes experimental evidence inflammatory local immune wound healing responses tissue modulated innervation aim clinical report present case unilateral severe periodontitis associated ipsilateral surgical resection fifth sixth seventh cranial nerves discuss possible contribution nervous system periodontal pathogenesis methods 39yearold female patient history cerebrovascular accident caused right pontine arteriovenous malformation destruction right fifth sixth seventh cranial nerves diagnosed severe chronic periodontitis affecting right maxillary mandibular quadrants patients oral hygiene similar right left sides mouth percentages tooth surfaces carrying dental plaque 41 36 right left sides respectively nonsurgical surgical periodontal therapy performed patient placed regular periodontal maintenance schedule results healing following initial periodontal therapy osseous periodontal surgery occurred without complications followup clinical findings 1 year revealed stable periodontal health conclusions case report suggests periodontal innervation may contribute regulation local processes involved periodontitis pathogenesis also suggests periodontal therapy performed successfully sites patients affected paralysis
11043963	HP:0003978	Fractured radius	Extensor tendon rupture secondary to the AO/ASIF titanium distal radius plate without associated plate failure: a case report.	complications open reduction internal fixation distal radius fractures led development aotitanium piplate designed lowprofile plate decrease intrusion surrounding soft tissues recent case reports revealing association tendon ruptures failures plate case report demonstrates extensor tendon rupture without plate failure prominent screw heads
33654649	HP:0033176	Submandibular lymph node enlargement	Conjunctival and bulbar sporotrichosis as Parinaud's oculoglandular syndrome acquired by blood inoculation.	parinauds oculoglandular syndrome pos clinical condition characterized granulomatous conjunctivitis associated homolateral neck pain anterior preauricular lymphadenopathy several reports condition occurred bacterial etiological agents identified however fungal infections also associated especially sporotrichosis 40yearold female patient complained little ball lower eyelid left eye ocular examination visual acuity fundoscopy normal biomicroscopy revealed granulomatous lesion lower eyelid left eye associated yellowish discharge patient returned next day reporting worsening condition accompanied low fever malaise preauricular submandibular lymphadenomegaly examination showed evolution conjunctival edema various conjunctival granulomas lower upper tarsus left eye clinical picture compatible pos investigation clinical history patient remembered episode contact blood cats investigation discarded differential diagnoses tuberculosis toxoplasmosis cmv herpes virus ibartonellai serology positive isporothrixi treatment itraconazole 100 mg daily started eighth week conjunctival granulomas disappeared medication discontinued 90 days treatment 2 weeks total remission according literature cases primarily ocular manifestation blood sporotrichosis transmission however report form transmission disease occurred inoculation direct contact blood contaminated cats
32800687	HP:0004923	Hyperphenylalaninemia	Phenylalanine and tyrosine metabolism in DNAJC12 deficiency: A comparison between inherited hyperphenylalaninemias and healthy subjects.	dnajc12 deficiency new cause inherited hyperphenylalaninemia hpa besides phenylalanine hydroxylase pah deficiency tetrahydrobiopterin bh4 deficiencies differently inherited hpas quantitative data peripheral phenylalanine phe tyrosine tyr metabolism currently available dnajc12 deficiency phe tyr metabolism patient dnajc12 simple phe oral loading test 100 mgkg combined phe 100 mgkg bh4 20 mgkg loading test presented compared patients disorders bh4 metabolism pah deficiency healthy controls phe tyr metabolism dnajc12 deficiency similar nonpku hpa differently bh4 deficiency bh4 administration dnajc12 deficiency firmly enhance rate phe hydroxylation central effect bh4 treatment dnajc12 deficiency excluded
34363523	HP:0003085	Long fibula	Does the orientation of syndesmosis fixative device affect the immediate reduction of the distal tibiofibular joint?	introduction incongruent stabilization distal tibiofibular joint syndesmosis results poorer longterm outcome malleolar fractures aim analyze whether orientation syndesmotic stabilization would affect immediate reduction imaged computed tomography ct materials methods syndesmotic congruity 114 ankle fractures stabilization syndesmosis retrospectively analyzed postoperative bilateral ct scans incisura device angle ida defined correlated sidetoside difference leporjärvi clearspace δlcs anterior tibiofibular distance δanttfd nault talar dome angle δntda regardless stabilization technique separately suture button system syndesmotic screw asymmetric reduction defined δlcs 2 mm δanttfd 2 mm results regardless stabilization technique correlation ida δlcs r 0069 δanttfd r 0019 δntda r 0177 could observed differences suture button system syndesmotic screw asymmetrical reduction detected 46 cases sagittal asymmetry common association found orientation stabilization device occurrence asymmetrical reduction p 005 results suture button system syndesmotic screw comparable respect p 005 conclusion poor correlation orientation stabilization device immediate postoperative congruity syndesmosis could shown contrast current literature study show difference suture button system syndesmotic screw regard careful adjustment fibula anteroposterior orientation given special attention
36472064	HP:0012586	Bilateral renal atrophy	Renal Cyst after Heminephrectomy in a Pediatric Patient: Complication or Normality?	introduction work present two cases heminephrectomies postoperative findings cystic lesions bed excised renal segment material methods description clinical cases therapeutic management description ultrasound findings review published cases carried results present case open heminephrectomy due atrophy upper hemirrenal case ureterocele another case bilateral lower heminephrectomy case vesicoureteral reflux disease first case cystic lesion disappeared followup second cysts remained stable none cases published literature necessary perform intervention resolve cysts conclusions appearance cystic lesions heminephrectomy bed pediatric patients radiological finding occurs frequently due favorable evolution without need additional procedures resolution consider presence lesions complication heminephrectomy
